timestamp,ticker,strike_price,result,final_yes_price,final_no_price
2026-03-06T15:31:42.522693+00:00,KXETH15M-26MAR061030-30,1984.09,yes,100,1
2026-03-06T15:46:34.410255+00:00,KXETH15M-26MAR061045-45,1989.8,no,1,100
2026-03-06T16:06:40.009296+00:00,KXETH15M-26MAR061100-00,1984.89,no,100,100
2026-03-06T16:16:19.664289+00:00,KXETH15M-26MAR061115-15,0,no,100,100
2026-03-06T16:31:31.261899+00:00,KXETH15M-26MAR061130-30,1970.87,yes,100,1
2026-03-06T16:46:39.521081+00:00,KXETH15M-26MAR061145-45,1975.67,no,1,100
2026-03-06T17:01:38.120654+00:00,KXETH15M-26MAR061200-00,1975.26,no,1,100
2026-03-06T17:16:52.138735+00:00,KXETH15M-26MAR061215-15,1971.89,yes,100,100
2026-03-06T17:31:38.320758+00:00,KXETH15M-26MAR061230-30,1974.31,yes,100,100
2026-03-06T17:52:16.901769+00:00,KXETH15M-26MAR061245-45,1975.45,no,100,100
2026-03-06T18:01:40.171999+00:00,KXETH15M-26MAR061300-00,0,yes,100,100
2026-03-06T18:16:41.960169+00:00,KXETH15M-26MAR061315-15,1967.8,yes,100,100
2026-03-06T18:31:34.438185+00:00,KXETH15M-26MAR061330-30,1979.42,no,100,100
2026-03-06T18:46:47.821362+00:00,KXETH15M-26MAR061345-45,1976.79,yes,100,1
2026-03-06T19:01:23.013642+00:00,KXETH15M-26MAR061400-00,1981.4,no,100,100
2026-03-06T19:16:24.700740+00:00,KXETH15M-26MAR061415-15,1974.94,yes,100,100
2026-03-06T19:31:27.400321+00:00,KXETH15M-26MAR061430-30,1986.79,no,100,100
2026-03-06T19:46:41.351050+00:00,KXETH15M-26MAR061445-45,1985.55,yes,100,100
2026-03-06T20:01:34.847658+00:00,KXETH15M-26MAR061500-00,1985.57,no,1,100
2026-03-06T20:16:40.551211+00:00,KXETH15M-26MAR061515-15,1984.35,no,100,100
2026-03-06T20:31:43.681579+00:00,KXETH15M-26MAR061530-30,1978.72,no,100,100
