timestamp,ticker,strike_price,crypto_price,mins_left,yes_ask,no_ask,yes_bid,no_bid,yes_depth_1,yes_depth_3,yes_depth_all,no_depth_1,no_depth_3,no_depth_all,yes_levels,no_levels,spread
2026-03-06T11:16:32.041205+00:00,KXBTC15M-26MAR060630-30,70556.29,70545.6,13.47,47,55,45,53,25302,55350,169898,24797,47177,161851,37,41,2
2026-03-06T11:16:33.031361+00:00,KXBTC15M-26MAR060630-30,70556.29,70545.6,13.45,47,55,45,53,25302,55350,169919,24797,47177,162293,37,41,2
2026-03-06T11:16:34.038332+00:00,KXBTC15M-26MAR060630-30,70556.29,70545.6,13.43,47,55,45,53,25302,55350,169866,24797,47177,162226,37,40,2
2026-03-06T11:16:35.057310+00:00,KXBTC15M-26MAR060630-30,70556.29,70545.6,13.42,47,55,45,53,25302,55350,169667,24797,47182,161984,37,41,2
2026-03-06T11:16:36.032679+00:00,KXBTC15M-26MAR060630-30,70556.29,70545.6,13.4,47,55,45,53,25302,55350,169802,24797,47177,161659,37,41,2
2026-03-06T11:16:37.048379+00:00,KXBTC15M-26MAR060630-30,70556.29,70545.6,13.38,47,55,45,53,25302,47986,162445,24797,47182,162193,38,40,2
2026-03-06T11:16:38.042903+00:00,KXBTC15M-26MAR060630-30,70556.29,70545.1,13.37,47,55,45,53,25302,47986,162322,24797,47182,162029,38,40,2
2026-03-06T11:16:41.117530+00:00,KXBTC15M-26MAR060630-30,70556.29,70545.6,13.32,47,55,45,53,25302,47986,162295,24797,47177,161458,36,41,2
2026-03-06T11:16:42.094291+00:00,KXBTC15M-26MAR060630-30,70556.29,70545.6,13.3,46,56,44,54,25262,47946,162257,24757,47142,161531,37,41,2
2026-03-06T11:16:43.164873+00:00,KXBTC15M-26MAR060630-30,70556.29,70545.6,13.28,46,56,44,54,25262,47946,162792,24757,47142,161891,38,41,2
2026-03-06T11:16:48.173084+00:00,KXBTC15M-26MAR060630-30,70556.29,70545.5,13.2,46,56,44,54,25262,55310,169750,24762,47142,161441,45,49,2
2026-03-06T11:16:55.351449+00:00,KXBTC15M-26MAR060630-30,70556.29,70545.6,13.08,50,51,49,50,25242,65290,161969,24737,54481,150110,46,52,1
2026-03-06T11:16:56.369336+00:00,KXBTC15M-26MAR060630-30,70556.29,70544.2,13.06,50,51,49,50,25242,65290,164682,24737,47117,156187,43,55,1
2026-03-06T11:16:57.322011+00:00,KXBTC15M-26MAR060630-30,70556.29,70544.2,13.05,50,51,49,50,25242,55290,169872,24737,47117,161798,43,55,1
2026-03-06T11:17:01.563446+00:00,KXBTC15M-26MAR060630-30,70556.29,70544.2,12.98,50,51,49,50,25242,47926,162739,24737,47122,162097,46,52,1
2026-03-06T11:17:02.476438+00:00,KXBTC15M-26MAR060630-30,70556.29,70544.2,12.96,48,54,46,52,25202,47886,162389,24697,47082,161811,47,52,2
2026-03-06T11:17:03.471113+00:00,KXBTC15M-26MAR060630-30,70556.29,70544.2,12.94,48,54,46,52,25202,47886,162615,24702,47082,161752,49,50,2
2026-03-06T11:17:04.500720+00:00,KXBTC15M-26MAR060630-30,70556.29,70544.2,12.93,48,54,46,52,25202,47886,157664,24702,47082,156222,49,50,2
2026-03-06T11:17:05.491060+00:00,KXBTC15M-26MAR060630-30,70556.29,70544.2,12.91,48,54,46,52,25202,47886,157152,24702,47082,156767,50,49,2
2026-03-06T11:17:06.475024+00:00,KXBTC15M-26MAR060630-30,70556.29,70544.2,12.89,48,54,46,52,25202,47886,162145,24702,47082,161667,50,49,2
2026-03-06T11:17:07.470412+00:00,KXBTC15M-26MAR060630-30,70556.29,70544.2,12.88,48,54,46,52,25202,47886,162190,24702,47082,161696,50,49,2
2026-03-06T11:17:08.515980+00:00,KXBTC15M-26MAR060630-30,70556.29,70544.2,12.86,48,54,46,52,25202,47886,162780,24702,47082,161939,49,49,2
2026-03-06T11:17:09.475196+00:00,KXBTC15M-26MAR060630-30,70556.29,70544.2,12.84,48,54,46,52,25202,47886,162728,24702,47082,161861,49,49,2
2026-03-06T11:17:10.511716+00:00,KXBTC15M-26MAR060630-30,70556.29,70544.2,12.83,48,54,46,52,25202,47886,162688,24702,47082,161840,49,49,2
2026-03-06T11:17:11.535918+00:00,KXBTC15M-26MAR060630-30,70556.29,70544.2,12.81,48,54,46,52,25202,47886,162627,24702,47082,161788,49,49,2
2026-03-06T11:17:16.622958+00:00,KXBTC15M-26MAR060630-30,70556.29,70544.5,12.72,51,51,49,49,25182,47866,160290,24682,47062,154740,51,47,2
2026-03-06T11:17:17.633960+00:00,KXBTC15M-26MAR060630-30,70556.29,70544.5,12.71,51,51,49,49,69361,70795,184749,68866,69991,182015,51,47,2
2026-03-06T11:17:18.661511+00:00,KXBTC15M-26MAR060630-30,70556.29,70545.6,12.69,51,51,49,49,69361,70795,184748,68866,69991,183951,51,46,2
2026-03-06T11:17:19.641882+00:00,KXBTC15M-26MAR060630-30,70556.29,70545.6,12.67,51,51,49,49,69361,70790,184867,68866,69991,183912,53,45,2
2026-03-06T11:17:20.657830+00:00,KXBTC15M-26MAR060630-30,70556.29,70545.6,12.66,51,51,49,49,69361,70790,185069,68866,69991,183912,53,45,2
2026-03-06T11:17:27.808442+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.9,12.54,55,46,54,45,69321,70755,185268,113778,114899,228206,52,45,1
2026-03-06T11:17:28.873148+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.9,12.52,55,46,54,45,69321,70755,185268,113778,114899,227830,52,46,1
2026-03-06T11:17:29.795952+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.9,12.5,55,46,54,45,69321,70755,185267,113778,114899,228030,52,45,1
2026-03-06T11:17:30.819791+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.9,12.49,55,46,54,45,69321,70755,185267,113778,114899,227940,52,45,1
2026-03-06T11:17:33.914150+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.9,12.44,54,47,53,46,69301,70735,185224,113758,114879,227887,52,45,1
2026-03-06T11:17:34.872501+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.9,12.42,54,47,53,46,69301,70735,185252,113758,114879,227886,52,45,1
2026-03-06T11:17:35.896457+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.9,12.4,54,47,53,46,69301,70730,185252,113753,114874,227944,52,44,1
2026-03-06T11:17:36.854360+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.9,12.39,54,47,53,46,69301,70735,185034,113758,114879,228185,52,46,1
2026-03-06T11:17:37.870986+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.9,12.37,54,47,53,46,69301,70735,184967,113758,114879,228185,51,47,1
2026-03-06T11:17:38.850157+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.9,12.35,54,47,53,46,69301,70735,185221,113758,114879,228150,51,47,1
2026-03-06T11:17:39.861149+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.9,12.34,54,47,53,46,69301,70735,185214,113758,114879,228426,51,47,1
2026-03-06T11:17:40.858578+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.9,12.32,54,47,53,46,25117,55170,170442,68806,69931,183140,52,47,1
2026-03-06T11:17:41.861640+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.9,12.3,53,48,52,47,25117,55170,170193,68806,69931,184182,51,47,1
2026-03-06T11:17:44.900008+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.8,12.25,53,48,52,47,25082,55130,170339,68766,79891,178484,48,50,1
2026-03-06T11:17:50.054935+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.8,12.17,53,48,52,47,25082,55130,170471,68766,69891,184086,48,49,1
2026-03-06T11:17:51.000336+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.8,12.15,53,48,52,47,25082,55130,170348,68766,69891,183535,48,50,1
2026-03-06T11:17:54.132912+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.8,12.1,50,52,48,50,25062,55110,170423,68746,69871,183846,48,50,2
2026-03-06T11:17:55.045175+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.8,12.08,50,52,48,50,25062,55110,170402,68746,69871,183851,49,48,2
2026-03-06T11:17:56.040461+00:00,KXBTC15M-26MAR060630-30,70556.29,70576.8,12.07,50,52,48,50,69246,70675,185116,68741,69866,183329,48,49,2
2026-03-06T11:17:57.120480+00:00,KXBTC15M-26MAR060630-30,70556.29,70564.9,12.05,50,52,48,50,69241,70670,185309,68741,69866,183062,48,48,2
2026-03-06T11:17:58.054812+00:00,KXBTC15M-26MAR060630-30,70556.29,70564.9,12.03,50,52,48,50,69241,70670,185309,68741,69866,183441,49,48,2
